time_step,v_raw,v_float
11465, -4410,-1.076660
11475, -4403,-1.074951
11485, -4396,-1.073242
11495, -4389,-1.071533
11505, -4382,-1.069824
11515, -4375,-1.068115
11525, -4368,-1.066406
11535, -4361,-1.064697
11545, -4354,-1.062988
11555, -4347,-1.061279
11565, -4340,-1.059570
11575, -4333,-1.057861
11585, -4326,-1.056152
11595, -4319,-1.054443
11605, -4313,-1.052979
11615, -4307,-1.051514
11625, -4301,-1.050049
11635, -4295,-1.048584
11645, -4289,-1.047119
11655, -4283,-1.045654
11665, -4277,-1.044189
11675, -4271,-1.042725
11685, -4265,-1.041260
11695, -4259,-1.039795
11705, -4253,-1.038330
11715, -4247,-1.036865
11725, -4241,-1.035400
11735, -4235,-1.033936
11745, -4229,-1.032471
11755, -4223,-1.031006
11765, -4217,-1.029541
11775, -4211,-1.028076
11785, -4205,-1.026611
11795, -4199,-1.025146
11805, -4193,-1.023682
11815, -4187,-1.022217
11825, -4181,-1.020752
11835, -4175,-1.019287
11845, -4169,-1.017822
11855, -4163,-1.016357
11865, -4157,-1.014893
11875, -4151,-1.013428
11885, -4145,-1.011963
11895, -4139,-1.010498
11905, -4133,-1.009033
11915, -4127,-1.007568
11925, -4121,-1.006104
11935, -4115,-1.004639
11945, -4109,-1.003174
11955, -4103,-1.001709
11965, -4097,-1.000244
11975, -4091,-0.998779
11985, -4085,-0.997314
11995, -4079,-0.995850
12005, -4073,-0.994385
12015, -4067,-0.992920
12025, -4061,-0.991455
12035, -4055,-0.989990
12045, -4049,-0.988525
12055, -4043,-0.987061
12065, -4036,-0.985352
12075, -4029,-0.983643
12085, -4022,-0.981934
12095, -4015,-0.980225
12105, -4008,-0.978516
12115, -4001,-0.976807
12125, -3994,-0.975098
12135, -3987,-0.973389
12145, -3980,-0.971680
12155, -3973,-0.969971
12165, -3966,-0.968262
12175, -3959,-0.966553
12185, -3952,-0.964844
12195, -3944,-0.962891
12205, -3936,-0.960938
12215, -3928,-0.958984
12225, -3920,-0.957031
12235, -3912,-0.955078
12245, -3904,-0.953125
12255, -3896,-0.951172
12265, -3888,-0.949219
12275, -3880,-0.947266
12285, -3872,-0.945312
12295, -3864,-0.943359
12305, -3856,-0.941406
12315, -3848,-0.939453
12325, -3839,-0.937256
12335, -3830,-0.935059
12345, -3821,-0.932861
12355, -3812,-0.930664
12365, -3803,-0.928467
12375, -3794,-0.926270
12385, -3785,-0.924072
12395, -3776,-0.921875
12405, -3767,-0.919678
12415, -3758,-0.917480
12425, -3749,-0.915283
12435, -3740,-0.913086
12445, -3730,-0.910645
12455, -3720,-0.908203
12465, -3710,-0.905762
12475, -3700,-0.903320
12485, -3690,-0.900879
12495, -3680,-0.898438
12505, -3670,-0.895996
12515, -3660,-0.893555
12525, -3650,-0.891113
12535, -3640,-0.888672
12545, -3630,-0.886230
12555, -3620,-0.883789
12565, -3610,-0.881348
12575, -3599,-0.878662
12585, -3588,-0.875977
12595, -3577,-0.873291
12605, -3566,-0.870605
12615, -3555,-0.867920
12625, -3544,-0.865234
12635, -3533,-0.862549
12645, -3522,-0.859863
12655, -3511,-0.857178
12665, -3500,-0.854492
12675, -3489,-0.851807
12685, -3478,-0.849121
12695, -3467,-0.846436
12705, -3455,-0.843506
12715, -3443,-0.840576
12725, -3431,-0.837646
12735, -3419,-0.834717
12745, -3407,-0.831787
12755, -3395,-0.828857
12765, -3383,-0.825928
12775, -3371,-0.822998
12785, -3359,-0.820068
12795, -3347,-0.817139
12805, -3335,-0.814209
12815, -3323,-0.811279
12825, -3310,-0.808105
12835, -3297,-0.804932
12845, -3284,-0.801758
12855, -3271,-0.798584
12865, -3258,-0.795410
12875, -3245,-0.792236
12885, -3232,-0.789062
12895, -3219,-0.785889
12905, -3206,-0.782715
12915, -3193,-0.779541
12925, -3180,-0.776367
12935, -3167,-0.773193
12945, -3154,-0.770020
12955, -3141,-0.766846
12965, -3127,-0.763428
12975, -3113,-0.760010
12985, -3099,-0.756592
12995, -3085,-0.753174
13005, -3071,-0.749756
13015, -3057,-0.746338
13025, -3043,-0.742920
13035, -3029,-0.739502
13045, -3015,-0.736084
13055, -3001,-0.732666
13065, -2987,-0.729248
13075, -2973,-0.725830
13085, -2959,-0.722412
13095, -2945,-0.718994
13105, -2930,-0.715332
13115, -2915,-0.711670
13125, -2900,-0.708008
13135, -2885,-0.704346
13145, -2870,-0.700684
13155, -2855,-0.697021
13165, -2840,-0.693359
13175, -2825,-0.689697
13185, -2810,-0.686035
13195, -2795,-0.682373
13205, -2780,-0.678711
13215, -2765,-0.675049
13225, -2750,-0.671387
13235, -2735,-0.667725
13245, -2719,-0.663818
13255, -2703,-0.659912
13265, -2687,-0.656006
13275, -2671,-0.652100
13285, -2655,-0.648193
13295, -2639,-0.644287
13305, -2623,-0.640381
13315, -2607,-0.636475
13325, -2591,-0.632568
13335, -2575,-0.628662
13345, -2559,-0.624756
13355, -2543,-0.620850
13365, -2527,-0.616943
13375, -2511,-0.613037
13385, -2495,-0.609131
13395, -2478,-0.604980
13405, -2461,-0.600830
13415, -2444,-0.596680
13425, -2427,-0.592529
13435, -2410,-0.588379
13445, -2393,-0.584229
13455, -2376,-0.580078
13465, -2359,-0.575928
13475, -2342,-0.571777
13485, -2325,-0.567627
13495, -2308,-0.563477
13505, -2291,-0.559326
13515, -2274,-0.555176
13525, -2257,-0.551025
13535, -2240,-0.546875
13545, -2223,-0.542725
13555, -2205,-0.538330
13565, -2187,-0.533936
13575, -2169,-0.529541
13585, -2151,-0.525146
13595, -2133,-0.520752
13605, -2115,-0.516357
13615, -2097,-0.511963
13625, -2079,-0.507568
13635, -2061,-0.503174
13645, -2043,-0.498779
13655, -2025,-0.494385
13665, -2007,-0.489990
13675, -1989,-0.485596
13685, -1971,-0.481201
13695, -1953,-0.476807
13705, -1935,-0.472412
13715, -1917,-0.468018
13725, -1899,-0.463623
13735, -1880,-0.458984
13745, -1861,-0.454346
13755, -1842,-0.449707
13765, -1823,-0.445068
13775, -1804,-0.440430
13785, -1785,-0.435791
13795, -1766,-0.431152
13805, -1747,-0.426514
13815, -1728,-0.421875
13825, -1709,-0.417236
13835, -1690,-0.412598
13845, -1671,-0.407959
13855, -1652,-0.403320
13865, -1633,-0.398682
13875, -1614,-0.394043
13885, -1595,-0.389404
13895, -1576,-0.384766
13905, -1557,-0.380127
13915, -1538,-0.375488
13925, -1518,-0.370605
13935, -1498,-0.365723
13945, -1478,-0.360840
13955, -1458,-0.355957
13965, -1438,-0.351074
13975, -1418,-0.346191
13985, -1398,-0.341309
13995, -1378,-0.336426
14005, -1358,-0.331543
14015, -1338,-0.326660
14025, -1318,-0.321777
14035, -1298,-0.316895
14045, -1278,-0.312012
14055, -1258,-0.307129
14065, -1238,-0.302246
14075, -1218,-0.297363
14085, -1198,-0.292480
14095, -1178,-0.287598
14105, -1158,-0.282715
14115, -1138,-0.277832
14125, -1118,-0.272949
14135, -1098,-0.268066
14145, -1078,-0.263184
14155, -1057,-0.258057
14165, -1036,-0.252930
14175, -1015,-0.247803
14185,  -994,-0.242676
14195,  -973,-0.237549
14205,  -952,-0.232422
14215,  -931,-0.227295
14225,  -910,-0.222168
14235,  -889,-0.217041
14245,  -868,-0.211914
14255,  -847,-0.206787
14265,  -826,-0.201660
14275,  -805,-0.196533
14285,  -784,-0.191406
14295,  -763,-0.186279
14305,  -742,-0.181152
14315,  -721,-0.176025
14325,  -700,-0.170898
14335,  -679,-0.165771
14345,  -658,-0.160645
14355,  -637,-0.155518
14365,  -616,-0.150391
14375,  -595,-0.145264
14385,  -574,-0.140137
14395,  -553,-0.135010
14405,  -532,-0.129883
14415,  -511,-0.124756
14425,  -490,-0.119629
14435,  -469,-0.114502
14445,  -447,-0.109131
14455,  -425,-0.103760
14465,  -403,-0.098389
14475,  -381,-0.093018
14485,  -359,-0.087646
14495,  -337,-0.082275
14505,  -315,-0.076904
14515,  -293,-0.071533
14525,  -271,-0.066162
14535,  -249,-0.060791
14545,  -227,-0.055420
14555,  -205,-0.050049
14565,  -183,-0.044678
14575,  -161,-0.039307
14585,  -139,-0.033936
14595,  -117,-0.028564
14605,   -95,-0.023193
14615,   -73,-0.017822
14625,   -51,-0.012451
14635,   -29,-0.007080
14645,    -7,-0.001709
14655,    15,0.003662
14665,    37,0.009033
14675,    59,0.014404
14685,    81,0.019775
14695,   103,0.025146
14705,   125,0.030518
14715,   147,0.035889
14725,   169,0.041260
14735,   191,0.046631
14745,   213,0.052002
14755,   235,0.057373
14765,   257,0.062744
14775,   279,0.068115
14785,   301,0.073486
14795,   323,0.078857
14805,   345,0.084229
14815,   367,0.089600
14825,   389,0.094971
14835,   411,0.100342
14845,   433,0.105713
14855,   455,0.111084
14865,   477,0.116455
14875,   499,0.121826
14885,   521,0.127197
14895,   543,0.132568
14905,   565,0.137939
14915,   587,0.143311
14925,   609,0.148682
14935,   631,0.154053
14945,   653,0.159424
14955,   675,0.164795
14965,   697,0.170166
14975,   719,0.175537
14985,   741,0.180908
14995,   763,0.186279
15005,   785,0.191650
15015,   807,0.197021
15025,   829,0.202393
15035,   851,0.207764
15045,   873,0.213135
15055,   895,0.218506
15065,   917,0.223877
15075,   939,0.229248
15085,   961,0.234619
15095,   983,0.239990
15105,  1005,0.245361
15115,  1027,0.250732
15125,  1049,0.256104
15135,  1071,0.261475
15145,  1093,0.266846
15155,  1115,0.272217
15165,  1137,0.277588
15175,  1159,0.282959
15185,  1181,0.288330
15195,  1203,0.293701
15205,  1225,0.299072
15215,  1247,0.304443
15225,  1269,0.309814
15235,  1291,0.315186
15245,  1313,0.320557
15255,  1335,0.325928
15265,  1357,0.331299
15275,  1379,0.336670
15285,  1401,0.342041
15295,  1423,0.347412
15305,  1445,0.352783
15315,  1467,0.358154
15325,  1489,0.363525
15335,  1511,0.368896
15345,  1533,0.374268
15355,  1555,0.379639
15365,  1577,0.385010
15375,  1599,0.390381
15385,  1621,0.395752
15395,  1643,0.401123
15405,  1665,0.406494
15415,  1687,0.411865
15425,  1709,0.417236
15435,  1731,0.422607
15445,  1753,0.427979
15455,  1775,0.433350
15465,  1797,0.438721
15475,  1819,0.444092
15485,  1841,0.449463
15495,  1863,0.454834
15505,  1885,0.460205
15515,  1907,0.465576
15525,  1929,0.470947
15535,  1951,0.476318
15545,  1973,0.481689
15555,  1995,0.487061
15565,  2017,0.492432
15575,  2039,0.497803
15585,  2061,0.503174
15595,  2082,0.508301
15605,  2103,0.513428
15615,  2124,0.518555
15625,  2145,0.523682
15635,  2166,0.528809
15645,  2187,0.533936
15655,  2208,0.539062
15665,  2229,0.544189
15675,  2250,0.549316
15685,  2271,0.554443
15695,  2292,0.559570
15705,  2313,0.564697
15715,  2334,0.569824
15725,  2355,0.574951
15735,  2376,0.580078
15745,  2397,0.585205
15755,  2418,0.590332
15765,  2439,0.595459
15775,  2460,0.600586
15785,  2481,0.605713
15795,  2502,0.610840
15805,  2523,0.615967
15815,  2544,0.621094
15825,  2565,0.626221
15835,  2586,0.631348
15845,  2607,0.636475
15855,  2628,0.641602
15865,  2648,0.646484
15875,  2668,0.651367
15885,  2688,0.656250
15895,  2708,0.661133
15905,  2728,0.666016
15915,  2748,0.670898
15925,  2768,0.675781
15935,  2788,0.680664
15945,  2808,0.685547
15955,  2828,0.690430
15965,  2848,0.695312
15975,  2868,0.700195
15985,  2888,0.705078
15995,  2908,0.709961
16005,  2928,0.714844
16015,  2948,0.719727
16025,  2968,0.724609
16035,  2988,0.729492
16045,  3008,0.734375
16055,  3028,0.739258
16065,  3047,0.743896
16075,  3066,0.748535
16085,  3085,0.753174
16095,  3104,0.757812
16105,  3123,0.762451
16115,  3142,0.767090
16125,  3161,0.771729
16135,  3180,0.776367
16145,  3199,0.781006
16155,  3218,0.785645
16165,  3237,0.790283
16175,  3256,0.794922
16185,  3275,0.799561
16195,  3294,0.804199
16205,  3313,0.808838
16215,  3332,0.813477
16225,  3351,0.818115
16235,  3369,0.822510
16245,  3387,0.826904
16255,  3405,0.831299
16265,  3423,0.835693
16275,  3441,0.840088
16285,  3459,0.844482
16295,  3477,0.848877
16305,  3495,0.853271
16315,  3513,0.857666
16325,  3531,0.862061
16335,  3549,0.866455
16345,  3567,0.870850
16355,  3585,0.875244
16365,  3603,0.879639
16375,  3620,0.883789
16385,  3637,0.887939
16395,  3654,0.892090
16405,  3671,0.896240
16415,  3688,0.900391
16425,  3705,0.904541
16435,  3722,0.908691
16445,  3739,0.912842
16455,  3756,0.916992
16465,  3773,0.921143
16475,  3790,0.925293
16485,  3807,0.929443
16495,  3824,0.933594
16505,  3840,0.937500
16515,  3856,0.941406
16525,  3872,0.945312
16535,  3888,0.949219
16545,  3904,0.953125
16555,  3920,0.957031
16565,  3936,0.960938
16575,  3952,0.964844
16585,  3968,0.968750
16595,  3984,0.972656
16605,  4000,0.976562
16615,  4016,0.980469
16625,  4031,0.984131
16635,  4046,0.987793
16645,  4061,0.991455
16655,  4076,0.995117
16665,  4091,0.998779
16675,  4106,1.002441
16685,  4121,1.006104
16695,  4135,1.009521
16705,  4149,1.012939
16715,  4163,1.016357
16725,  4176,1.019531
16735,  4189,1.022705
16745,  4202,1.025879
16755,  4214,1.028809
16765,  4226,1.031738
16775,  4238,1.034668
16785,  4249,1.037354
16795,  4260,1.040039
16805,  4271,1.042725
16815,  4282,1.045410
16825,  4292,1.047852
16835,  4302,1.050293
16845,  4312,1.052734
16855,  4321,1.054932
16865,  4330,1.057129
16875,  4339,1.059326
16885,  4348,1.061523
16895,  4356,1.063477
16905,  4364,1.065430
16915,  4372,1.067383
16925,  4380,1.069336
16935,  4387,1.071045
16945,  4394,1.072754
16955,  4401,1.074463
16965,  4408,1.076172
16975,  4414,1.077637
16985,  4420,1.079102
16995,  4426,1.080566
17005,  4432,1.082031
17015,  4437,1.083252
17025,  4442,1.084473
17035,  4447,1.085693
17045,  4452,1.086914
17055,  4457,1.088135
17065,  4461,1.089111
17075,  4465,1.090088
17085,  4469,1.091064
17095,  4473,1.092041
17105,  4476,1.092773
17115,  4479,1.093506
17125,  4482,1.094238
17135,  4485,1.094971
17145,  4488,1.095703
17155,  4491,1.096436
17165,  4493,1.096924
17175,  4495,1.097412
17185,  4497,1.097900
17195,  4499,1.098389
17205,  4501,1.098877
17215,  4502,1.099121
17225,  4502,1.099121
17235,  4502,1.099121
17245,  4502,1.099121
17255,  4502,1.099121
17265,  4502,1.099121
17275,  4502,1.099121
17285,  4502,1.099121
17295,  4502,1.099121
17305,  4502,1.099121
17315,  4502,1.099121
17325,  4502,1.099121
17335,  4502,1.099121
17345,  4502,1.099121
17355,  4502,1.099121
17365,  4502,1.099121
17375,  4502,1.099121
17385,  4502,1.099121
17395,  4502,1.099121
17405,  4502,1.099121
17415,  4501,1.098877
17425,  4499,1.098389
17435,  4497,1.097900
17445,  4495,1.097412
17455,  4493,1.096924
17465,  4491,1.096436
17475,  4489,1.095947
17485,  4487,1.095459
17495,  4485,1.094971
17505,  4483,1.094482
17515,  4481,1.093994
17525,  4478,1.093262
17535,  4475,1.092529
17545,  4472,1.091797
17555,  4469,1.091064
17565,  4466,1.090332
17575,  4463,1.089600
17585,  4460,1.088867
17595,  4457,1.088135
17605,  4454,1.087402
17615,  4451,1.086670
17625,  4447,1.085693
17635,  4443,1.084717
17645,  4439,1.083740
17655,  4435,1.082764
17665,  4431,1.081787
17675,  4427,1.080811
17685,  4423,1.079834
17695,  4419,1.078857
17705,  4415,1.077881
17715,  4411,1.076904
17725,  4407,1.075928
17735,  4403,1.074951
17745,  4399,1.073975
17755,  4394,1.072754
17765,  4389,1.071533
17775,  4384,1.070312
17785,  4379,1.069092
17795,  4374,1.067871
17805,  4369,1.066650
17815,  4364,1.065430
17825,  4359,1.064209
17835,  4354,1.062988
17845,  4349,1.061768
17855,  4344,1.060547
17865,  4339,1.059326
17875,  4334,1.058105
17885,  4329,1.056885
17895,  4324,1.055664
17905,  4319,1.054443
17915,  4314,1.053223
17925,  4309,1.052002
17935,  4303,1.050537
17945,  4297,1.049072
17955,  4291,1.047607
17965,  4285,1.046143
17975,  4279,1.044678
17985,  4273,1.043213
17995,  4267,1.041748
18005,  4261,1.040283
18015,  4255,1.038818
18025,  4249,1.037354
18035,  4243,1.035889
18045,  4237,1.034424
18055,  4231,1.032959
18065,  4225,1.031494
18075,  4219,1.030029
18085,  4213,1.028564
18095,  4207,1.027100
18105,  4201,1.025635
18115,  4195,1.024170
18125,  4189,1.022705
18135,  4183,1.021240
18145,  4177,1.019775
18155,  4171,1.018311
18165,  4165,1.016846
18175,  4159,1.015381
18185,  4153,1.013916
18195,  4147,1.012451
18205,  4141,1.010986
18215,  4135,1.009521
18225,  4129,1.008057
18235,  4123,1.006592
18245,  4117,1.005127
18255,  4110,1.003418
18265,  4103,1.001709
18275,  4096,1.000000
18285,  4089,0.998291
18295,  4082,0.996582
18305,  4075,0.994873
18315,  4068,0.993164
18325,  4061,0.991455
18335,  4054,0.989746
18345,  4047,0.988037
18355,  4040,0.986328
18365,  4032,0.984375
18375,  4024,0.982422
18385,  4016,0.980469
18395,  4008,0.978516
18405,  4000,0.976562
18415,  3992,0.974609
18425,  3984,0.972656
18435,  3975,0.970459
18445,  3966,0.968262
18455,  3957,0.966064
18465,  3948,0.963867
18475,  3939,0.961670
18485,  3930,0.959473
18495,  3921,0.957275
18505,  3912,0.955078
18515,  3902,0.952637
18525,  3892,0.950195
18535,  3882,0.947754
18545,  3872,0.945312
18555,  3862,0.942871
18565,  3852,0.940430
18575,  3842,0.937988
18585,  3831,0.935303
18595,  3820,0.932617
18605,  3809,0.929932
18615,  3798,0.927246
18625,  3787,0.924561
18635,  3776,0.921875
18645,  3765,0.919189
18655,  3754,0.916504
18665,  3742,0.913574
18675,  3730,0.910645
18685,  3718,0.907715
18695,  3706,0.904785
18705,  3694,0.901855
18715,  3682,0.898926
18725,  3670,0.895996
18735,  3657,0.892822
18745,  3644,0.889648
18755,  3631,0.886475
18765,  3618,0.883301
18775,  3605,0.880127
18785,  3592,0.876953
18795,  3579,0.873779
18805,  3566,0.870605
18815,  3552,0.867188
18825,  3538,0.863770
18835,  3524,0.860352
18845,  3510,0.856934
18855,  3496,0.853516
18865,  3482,0.850098
18875,  3468,0.846680
18885,  3453,0.843018
18895,  3438,0.839355
18905,  3423,0.835693
18915,  3408,0.832031
18925,  3393,0.828369
18935,  3378,0.824707
18945,  3363,0.821045
18955,  3348,0.817383
18965,  3332,0.813477
18975,  3316,0.809570
18985,  3300,0.805664
18995,  3284,0.801758
19005,  3268,0.797852
19015,  3252,0.793945
19025,  3236,0.790039
19035,  3219,0.785889
19045,  3202,0.781738
19055,  3185,0.777588
19065,  3168,0.773438
19075,  3151,0.769287
19085,  3134,0.765137
19095,  3117,0.760986
19105,  3100,0.756836
19115,  3082,0.752441
19125,  3064,0.748047
19135,  3046,0.743652
19145,  3028,0.739258
19155,  3010,0.734863
19165,  2992,0.730469
19175,  2974,0.726074
19185,  2956,0.721680
19195,  2937,0.717041
19205,  2918,0.712402
19215,  2899,0.707764
19225,  2880,0.703125
19235,  2861,0.698486
19245,  2842,0.693848
19255,  2823,0.689209
19265,  2804,0.684570
19275,  2784,0.679688
19285,  2764,0.674805
19295,  2744,0.669922
19305,  2724,0.665039
19315,  2704,0.660156
19325,  2684,0.655273
19335,  2664,0.650391
19345,  2644,0.645508
19355,  2623,0.640381
19365,  2602,0.635254
19375,  2581,0.630127
19385,  2560,0.625000
19395,  2539,0.619873
19405,  2518,0.614746
19415,  2497,0.609619
19425,  2475,0.604248
19435,  2453,0.598877
19445,  2431,0.593506
19455,  2409,0.588135
19465,  2387,0.582764
19475,  2365,0.577393
19485,  2343,0.572021
19495,  2321,0.566650
19505,  2298,0.561035
19515,  2275,0.555420
19525,  2252,0.549805
19535,  2229,0.544189
19545,  2206,0.538574
19555,  2183,0.532959
19565,  2160,0.527344
19575,  2137,0.521729
19585,  2114,0.516113
19595,  2090,0.510254
19605,  2066,0.504395
19615,  2042,0.498535
19625,  2018,0.492676
19635,  1994,0.486816
19645,  1970,0.480957
19655,  1946,0.475098
19665,  1922,0.469238
19675,  1897,0.463135
19685,  1872,0.457031
19695,  1847,0.450928
19705,  1822,0.444824
19715,  1797,0.438721
19725,  1772,0.432617
19735,  1747,0.426514
19745,  1722,0.420410
19755,  1697,0.414307
19765,  1671,0.407959
19775,  1645,0.401611
19785,  1619,0.395264
19795,  1593,0.388916
19805,  1567,0.382568
19815,  1541,0.376221
19825,  1515,0.369873
19835,  1489,0.363525
19845,  1463,0.357178
19855,  1436,0.350586
19865,  1409,0.343994
19875,  1382,0.337402
19885,  1355,0.330811
19895,  1328,0.324219
19905,  1301,0.317627
19915,  1274,0.311035
19925,  1247,0.304443
19935,  1220,0.297852
19945,  1192,0.291016
19955,  1164,0.284180
19965,  1136,0.277344
19975,  1108,0.270508
19985,  1080,0.263672
19995,  1052,0.256836
20005,  1024,0.250000
20015,   996,0.243164
20025,   968,0.236328
20035,   940,0.229492
20045,   911,0.222412
20055,   882,0.215332
20065,   853,0.208252
20075,   824,0.201172
20085,   795,0.194092
20095,   766,0.187012
20105,   737,0.179932
20115,   708,0.172852
20125,   679,0.165771
20135,   649,0.158447
20145,   619,0.151123
20155,   589,0.143799
20165,   559,0.136475
20175,   529,0.129150
20185,   499,0.121826
20195,   469,0.114502
20205,   439,0.107178
20215,   409,0.099854
20225,   379,0.092529
20235,   349,0.085205
20245,   318,0.077637
20255,   287,0.070068
20265,   256,0.062500
20275,   225,0.054932
20285,   194,0.047363
20295,   163,0.039795
20305,   132,0.032227
20315,   101,0.024658
20325,    70,0.017090
20335,    39,0.009521
20345,     8,0.001953
20355,   -24,-0.005859
20365,   -56,-0.013672
20375,   -88,-0.021484
20385,  -120,-0.029297
20395,  -152,-0.037109
20405,  -184,-0.044922
20415,  -216,-0.052734
20425,  -248,-0.060547
20435,  -280,-0.068359
20445,  -312,-0.076172
20455,  -344,-0.083984
20465,  -376,-0.091797
20475,  -409,-0.099854
20485,  -442,-0.107910
20495,  -475,-0.115967
20505,  -508,-0.124023
20515,  -541,-0.132080
20525,  -574,-0.140137
20535,  -607,-0.148193
20545,  -640,-0.156250
20555,  -673,-0.164307
20565,  -706,-0.172363
20575,  -739,-0.180420
20585,  -772,-0.188477
20595,  -805,-0.196533
20605,  -839,-0.204834
20615,  -873,-0.213135
20625,  -907,-0.221436
20635,  -941,-0.229736
20645,  -975,-0.238037
20655, -1009,-0.246338
20665, -1043,-0.254639
20675, -1077,-0.262939
20685, -1111,-0.271240
20695, -1145,-0.279541
20705, -1179,-0.287842
20715, -1213,-0.296143
